X,Y,OBJECTID,COLS_KEY,LSN,POI_NAME,POI_TYPE,POI_SOURCE,PRIMARY,ALT_GEOM,PHONE_NUM,GLOBALID,WEBSITE,OB_GYN,PEDIATRICS,PRIMARY_CARE
-82.930777508245825,39.874862546778097,5788676,1354222,4480 ALUM CREEK DR,Long John Silver's,Retail - Restaurant,,Yes,No,6144929021,{68A3EB0F-8020-4300-9EDC-052A8B751708},,,,
-83.080653853591841,40.057801442520024,5788677,1354884,2240 NORTH BANK DR,Riverside Outpatient Surgical Center,Medical - Other,,Yes,No,614-442-6515,{765AF5B4-BC55-4FC5-9ADB-9E2520657A38},,,,
-83.06771744550403,40.052916041982542,5788678,1354885,1831 W HENDERSON RD,Hong Kong Buffet,Retail - Restaurant,,Yes,No,6145389038,{D6DF8F74-0F3E-4754-84EB-7022185F6F51},,,,
-83.067516777099939,39.877423486548402,5788679,1355431,4191 KELNOR DR,OhioHealth Grove City Primary Care Physicians,Medical - Physician,,Yes,No,614-875-6349,{CCDA9DF9-7632-442E-9242-6CF560525379},,YES,YES,YES
-83.115266495622635,39.932035459935122,5788680,1355696,1000 GEORGESVILLE RD,Tri-Wood Insurance Agency Inc,Retail - Services,,Yes,No,6142767821,{7B4C4779-A917-4343-B2C7-A134C1D64CF1},,,,
-82.877071172753119,40.018574032024254,5788681,1357705,123 GRANVILLE ST,Mifflin Presbyterian Church,Public Places - House of Worship,,Yes,No,614-471-4491,{C2F77166-9114-4BB8-BC2B-3101146EE9BD},,,,
-82.885951049398145,39.956907402636759,5788682,1357916,846 S YEARLING RD,A Child's Journey Learning Center,Education - Daycare,ODJFS 2170012482,Yes,No,,{DC9098E3-D3A0-41DD-A41C-2459037AC31E},,,,
-82.89842115973515,39.973254925159104,5788683,1358599,3849 E BROAD ST,Mark Pi's Express,Retail - Restaurant,,Yes,No,6142313975,{1225929F-7232-442D-93E1-414B8C55DC0A},,,,
-82.957671810466209,40.045051102731911,5788684,1358784,3750 CLEVELAND AVE,Addis Restaurant,Retail - Restaurant,,Yes,No,6142698680,{7AF1AADF-DE82-4A2E-953B-84B20DCD9591},,,,
-83.040316723838231,40.085086565366481,5788685,1359230,6121 OLENTANGY RIVER RD,JCC-North,Education - Elementary,Restaurant DB,Yes,No,,{559BEAE4-4D84-4AD1-8EE3-4745774DFB9A},,,,
-82.839530780204115,39.990493078561947,5788686,1360398,1000 TAYLOR STATION RD UNIT C,Computek Warranty,Retail - Services,,Yes,No,6148616151,{426CC45D-3ED3-49FF-A120-EC9715EB6939},,,,
-82.963095531756693,40.037161787398411,5788687,1361343,3411 CLEVELAND AVE,Mc Donald's,Retail - Restaurant,,Yes,No,6142683381,{44F48783-C4F5-48C7-993B-01B79E98E547},,,,
-82.877399118648796,39.95476663202075,5788688,1361366,1055 S HAMILTON RD,Superamerica,Retail - Convenience Store,,Yes,No,6514033267,{278ED7EF-0514-41EC-8885-DBFA662C0B7A},,,,
-82.874359724564542,40.018949728249723,5788689,1361392,200 GRANVILLE ST,Frankie's Pizza,Retail - Restaurant,,Yes,No,6144765555,{6A09BE37-8E8C-4CF0-A4BA-61178D7366FE},,,,
-82.889977056686433,40.019672208998472,5788690,1361516,60 STYGLER RD N,CVS,Retail - Commercial/Retail,,Yes,No,614-475-2014,{05C78F73-FF83-4F8B-A143-9C4FF6DA9233},,,,
-82.88831004410676,40.016547196438751,5788691,1361562,287 W JOHNSTOWN RD,Holoity Chiro,Medical - Other,,Yes,No,614-499-4717,{4CFB874F-6B18-416C-90A2-FE23522461D9},,,,
-82.869006124081395,39.956175525698498,5788692,1361588,4850 E MAIN ST,OhioHealth Eastside Health Center,Medical - Physician,,Yes,No,614-566-0899,{5432227B-6ECE-49F0-A6C8-436A91331C52},,YES,NO,YES
-82.889134417803149,40.019031547689643,5788693,1361642,333 AGLER RD,Mug-N-Jug,Retail - Restaurant,,Yes,No,6144756672,{15DE068E-50F5-443E-921E-E0CFFEB44EA8},,,,
-82.871529934712214,39.955851317028838,5788694,1362424,4740 E MAIN ST,Marechi Mexican Restaurant Inc,Retail - Restaurant,,Yes,No,6148681669,{F137D562-9BC9-4F4E-94DB-2C7EE56876EB},,,,
-82.878751609819801,40.02293473185388,5788695,1362437,196 MILL ST,Dairy Queen,Retail - Restaurant,,Yes,No,6144754701,{67962667-B3BC-48E7-A785-70E1354FDE6C},,,,
-82.93210492210649,39.9572878280362,5788696,1362918,2500 E MAIN ST,Penn Station East Coast Subs,Retail - Restaurant,,Yes,No,6142317366,{CCEC10E6-BC28-4913-B2E7-8FAC862051F5},,,,
-82.823748290302589,39.956638550137029,5788697,1365419,6488 E MAIN ST,COPCP Stonegate Family Health,Medical - Physician,,Yes,No,614-552-2300,{367F5445-2A28-4B3A-B908-3402519D8D4B},https://www.copcp.com/,,NO,YES
-82.887648253360638,39.955568576553432,5788698,1365480,4151 E MAIN ST,Dino's Pizza,Retail - Restaurant,,Yes,No,6142356511,{C0841188-085E-4B8D-87DC-E63CB50A71CD},,,,
-82.856919084669755,39.95518347356937,5788699,1366027,5310 E MAIN ST,Massey's Pizza,Retail - Restaurant,,Yes,No,6148660700,{D58B4F21-8479-4D52-982C-90B984FF6B91},,,,
-82.889743506311262,39.974889571727914,5788700,1366194,4210 E BROAD ST,Mad Greek,Retail - Restaurant,,Yes,No,6143380000,{7E6E6E25-DDB7-4CB8-A60E-16C74D91E389},,,,
-82.936625930408155,39.957500829538553,5788701,670864,2314 E MAIN ST,Christ Lutheran Children's Center,Education - Daycare,ODJFS 400099,Yes,No,,{90F06BB6-BA76-400A-8572-AA7F3C038B3E},,,,
-82.874861270126459,39.955700132860272,5788702,1366378,4628 E MAIN ST,Long John Silver's,Retail - Restaurant,,Yes,No,6148641609,{03DD8D76-BC50-429B-99C9-853539193EBA},,,,
-82.89390683633853,39.955107405235097,5788703,1366445,900 BEECHWOOD RD,ABC Academy Day Care,Education - Daycare,ODJFS 407872,Yes,No,,{5C27E155-5367-40B4-9396-C7B88442B225},,,,
-82.897190635171839,40.013664215017641,5788704,1366461,542 W JOHNSTOWN RD,Victory In Pentecost,Public Places - House of Worship,InfoGroup,Yes,No,,{0A524C85-AF2F-4548-A6C2-44EE6E6B05C7},,,,
-82.875322016574486,39.967696786957163,5788705,1366538,400 S HAMILTON RD,King Gyros Greek Restaurant,Retail - Restaurant,,Yes,No,6148669008,{37748C89-DE26-4935-899C-F3ABEF829C75},,,,
-82.858956892614017,39.955375733506763,5788706,1366650,5240 E MAIN ST,Mcl Cafeteria,Retail - Restaurant,,Yes,No,6147591625,{6A630CD5-0F0D-4A0D-BCC5-5F74DF30D68D},,,,
-82.875222878665326,39.968663059801244,5788707,1366878,350 S HAMILTON RD,Tee Jaye's Country Place Rew,Retail - Restaurant,,Yes,No,6148614160,{B5848E89-D8D1-4010-A591-E1AC77E7E458},,,,
-82.877126776058873,39.957330716004087,5788708,1366963,877 S HAMILTON RD,Papa John's Pizza,Retail - Restaurant,,Yes,No,6142357300,{D5869F6A-099C-43B8-BCB4-7B0F97FEDA6A},,,,
-82.899513733256626,39.956478539788492,5788709,1367207,3686 E MAIN ST,Wing Stop,Retail - Restaurant,,Yes,No,6142357700,{BB473B87-B960-44B6-8675-EA36D3F54E7D},,,,
-82.867992671243698,40.018074394417951,5788710,1367379,377 GRANVILLE ST,Donatos Pizza,Retail - Restaurant,,Yes,No,6144714111,{E30B0385-D882-42A4-BFBA-45CC0F0262EB},,,,
-83.057191246859929,40.025955867840146,5788711,1367597,3363 TREMONT RD,OhioHealth Primary Care Physicians,Medical - Physician,,Yes,No,614-788-9220,{4679C78A-4440-45C2-A697-A9C32D522B68},https://www.ohiohealth.com/ohiohealth-physician-group/ohiohealth-primary-care-physicians/ohiohealth-primary-care-physicians-upper-arlington-tremont/?page=1&scheduleNow=no,YES,,YES
-83.04208955701786,39.976858403813921,5788712,1368621,1404 GOODALE BLVD,Healthlinx Executive Search ,Office - Corporate,,Yes,No,6144445400,{35FBD4BB-B923-4A17-BB99-54E580EDB42A},,,,
-83.123444920935015,39.953691150705552,5788713,1368752,50 OLD VILLAGE RD,West Side Orthopedic Clinic,Medical - Clinic,,Yes,No,6148533082,{DB8B1327-7BA3-4A8A-9DA9-DE5BDACC1ADA},,,,
-83.056652188560705,40.023522969400631,5788714,1369134,3230 NORTHWEST BLVD,Northwest Pediatrics,Medical - Physician,,Yes,No,614-457-6461,{B7182606-6622-4A2A-831D-843F60236665},mynwpeds.com,,YES,
-83.064265657003105,40.051905172574116,5788715,1369605,1660 F+G NW PROFESSIONAL PLZ,Overbrook Medical Clinic,Medical - Clinic,,Yes,No,614-263-2113,{E22B146E-A224-4C15-A18A-465AD009CA72},,,,YES
-82.875303273685972,39.967942196721864,5788716,1370232,376 S HAMILTON RD,Roosters,Retail - Restaurant,,Yes,No,6147597778,{B20CB621-4939-4D74-8675-07F150B103DC},,,,
-82.876642428311868,39.954680256877253,5788717,1370290,1080 S HAMILTON RD,White Castle,Retail - Restaurant,,Yes,No,6148618950,{22F98FE9-8FED-45FF-9B35-C268B47D2AAF},,,,
-83.017330045764737,40.094801816243844,5788718,1371296,1012 N HIGH ST,Kids Academy,Education - Daycare,"ODJFS 400758
",Yes,No,,{13F984F8-7DF6-49CC-BD28-1CAE1FBE09F5},,,,
-83.01522435501073,40.104787792804174,5788719,1371851,6902 N HIGH ST,Primrose School of Worthington,Education - Daycare,"ODJFS 400264
",Yes,No,,{DE2BCE82-0D76-4427-8F6F-9F2034300872},,,,
-83.018288783430123,40.092699852094611,5788720,1372116,911 HIGH ST,Marathon,Retail - Gas Station,Restaurant DB,Yes,No,,{2C835612-D847-43D2-8110-49DB88F255B4},,,,
-83.018406537990529,40.092375072103913,5788721,848124,901 HIGH ST,Mrs Goodman's Bakin Co,Retail - Restaurant,Restaurant DB,Yes,No,,{BF6EF49B-64D8-4A4B-898C-51ADA80F2A5D},,,,
-82.93736342859755,39.822306746580857,5788722,1268990,2323 RICKENBACKER PKWY W,Baymont Inn & Suites,Retail - Hotel/Motel,,Yes,No,,{A9C3DCA8-A1B9-495A-851E-DAE9AB6A59B0},,,,
-83.015883780528014,40.107473161172116,5788723,1372996,7166 N HIGH ST,Blaze Pizza,Retail - Restaurant,Restaurant DB,Yes,No,,{1ACED6BB-8B82-4B1D-9D30-5BA003F04C9A},,,,
-82.898706178944082,39.97419129432491,5788724,1373605,3824 E BROAD ST,Chipotle Mexican Grill,Retail - Restaurant,,Yes,No,6146003001,{0AAE25BA-C4F4-49AB-B321-4769CC5D58D0},,,,
-83.018468642148292,40.095781763063187,5788725,1374576,6525 N HIGH ST,Sunrise of Worthington,Group Quarters - Assisted Living,Restaurant DB,Yes,No,,{8D311779-0EAD-4E7B-B654-C737AB030BBD},,,,
-82.959729320119934,40.042923025761645,5788726,1374893,3660 CLEVELAND AVE,Lindy's Bar,Retail - Restaurant,,Yes,No,6144715950,{468A9660-D78F-4AF7-935E-7CB79455A5C2},,,,
-83.018454493176819,40.086956889863394,5788727,567367,649 HIGH ST,Worthington Inn,Retail - Restaurant,Restaurant DB,Yes,No,,{A3FFF469-5442-40E5-AA2F-717899B0FCCA},,,,
-83.181603040308758,40.007182340910596,5788728,1376909,2730 ALTON & DARBY CREEK RD,Alton Darby Elementary School,Education - Daycare,ODJFS 1000018547,Yes,No,,{1AA5A947-87FC-4DF7-8CA1-9A8A09E1507B},,,,
-83.155459815931721,40.041838955151171,5788729,1377024,4388 AVERY RD,Avery Elementary School,Education - Daycare,ODJFS 1000018968,Yes,No,,{1AEA74B4-AF5F-4710-9B66-4FC3D6A5C94B},,,,
-82.875261442115658,40.019646581171244,5788730,1379118,83 SHULL AVE,Watcon Consulting Engineers,Office - Corporate,InfoGroup,Yes,No,,{A2B9CF1C-F8E6-4759-985D-5730ED2BBD18},,,,
-82.865318819294913,40.054098169745032,5788731,1379209,1350 STONERIDGE DR,Skyline Chili,Retail - Restaurant,,Yes,No,6143379870,{B81614E6-C707-4458-B90A-E6E10E6A489B},,,,
-83.02457716804453,40.090634952835245,5788732,1379542,300 W DUBLIN-GRANVILLE RD,Thomas Worthington High School,Education - High,Restaurant DB,Yes,No,,{30303E50-CA00-4B08-BCD3-B62F31205768},,,,
-82.900633054634554,39.908006546950077,5788733,770006,3341 WINCHESTER PIKE,O D On Barbeque,Retail - Restaurant,,Yes,No,6142964157,{A2E90A00-8160-48DD-94C4-62D6D34EF17C},,,,
-83.066514240714852,40.052554003805028,5788734,1381182,4720 REED RD,Poong Mei Chinese,Retail - Restaurant,,Yes,No,6142739998,{5E9ADC02-9F62-4F88-A3BF-36F146B1B3AC},,,,
-83.120622014206972,39.953141149446026,5788735,1381702,4488 W BROAD ST,Total Care ENT,Medical - Physician,,Yes,No,6148531950,{672CC3DF-77BB-4513-9D08-E2685AB32809},,,,
-83.137520131552137,39.951304033163716,5788736,1382173,5125 W BROAD ST,Aminatas Daycare ,Education - Daycare,ODJFS 400155,Yes,No,,{7963539C-76BD-4D22-A835-EAA7C5388E08},,,,
-83.019255253974862,40.076772861586655,5788737,1383333,5601 N HIGH ST,Natalie's Coal Fired Pizza,Retail - Restaurant,Restaurant DB,Yes,No,,{0DB4C84A-4ADA-4DF1-8747-92C6D8CFCC16},,,,
-83.022897196311035,40.09182427147082,5788738,1383337,885 EVENING ST,Evening Street School,Education - Elementary,Restaurant DB,Yes,No,,{D490B607-B67C-4AF8-B064-AB2561E774F0},,,,
-82.889852524956211,40.019113441492209,5788739,1383421,359 AGLER RD,Mc Donald's,Retail - Restaurant,,Yes,No,6144757900,{A04D1F13-27B2-4FA9-A18D-DA5F812E6882},,,,
-83.067460848038365,40.014112621435984,5788740,1384119,2090 TREMONT CTR,Chef-O-Nette Restaurant,Retail - Restaurant,,Yes,No,6144888444,{BDE569A1-B039-4A89-8619-745DBD437350},,,,
-83.091652563241993,40.022098847569488,5788741,1384389,3366 RIVERSIDE DR,Fidelity Medical Products,Medical - Other,,Yes,No,614-443-7377,{C4F151CA-595B-4465-9102-36DAE6BFEAA3},,,,
-83.127002744921512,39.951874617769825,5788742,1384651,4711 W BROAD ST,Arby's,Retail - Restaurant,,Yes,No,6148785996,{571E7548-8577-42CB-AB80-7BF4681B2FAC},,,,
-82.861507334502775,40.045827787597943,5788743,1385172,1050 BEECHER XING N UNIT E,Low T Center,Medical - Other,,Yes,No,614-656-8141,{3E5801A8-AF06-4A1F-814E-E5F057C199A9},,,,
-83.019039060155563,40.093733489327811,5788744,1385537,933 N HIGH ST UNIT 200B,Fresh Thyme Farmer's Market,Retail - Grocery,Restaurant DB,Yes,No,6146817050,{A31D9E99-F566-4DC9-B85D-B77C998146AD},,,,
-82.998977137796089,40.103285630653261,5788745,1385772,6665 HUNTLEY RD UNIT A,Mixing Bowl Asian Grill,Retail - Restaurant,Restaurant DB,Yes,No,,{F039C33B-AE91-4643-BC6D-CB75A8B304F0},,,,
-83.00920455445862,40.082180646858696,5788746,1387071,5800 GREENWICH ST,Colonial Hills Elem,Education - Elementary,Restaurant DB,Yes,No,,{8738DCF0-A3AF-41BF-B397-E760D9D0C1A3},,,,
-83.018536729061736,40.086483551224475,5788747,1387265,627 HIGH ST,La Chatelaine French Bakery,Retail - Restaurant,Restaurant DB,Yes,No,,{375B5718-2209-45CF-9A07-84A0423F89A4},,,,
-82.999133440204901,40.108611213818406,5788748,1387272,453 E WILSON BRIDGE RD,Golden China Express,Retail - Restaurant,Restaurant DB,Yes,No,6148484600,{B688D7A1-9B37-4241-B9FE-F8896CD198F2},,,,
-83.016057081014154,40.10397932630665,5788749,1387283,6830 N HIGH ST,Laurels of Norworth,Group Quarters - Nursing Home,Restaurant DB,Yes,No,,{5DC5A2D4-02DB-407F-9C30-1F3F44BE7DF3},,,,
-83.015725868909598,40.10835192548155,5788750,1387598,80 E WILSON BRIDGE RD,McDonald's,Retail - Restaurant,Restaurant DB,Yes,No,,{B24DDE19-097A-4668-8653-3D191EFCC2ED},,,,
-83.018374649559519,40.087750291417123,5788751,1388056,679 HIGH ST,The Pub Out Back,Retail - Restaurant,Restaurant DB,Yes,No,,{AC85C9BB-DF2E-4B52-80F7-54DC24C5B995},,,,
-83.027805727909495,40.102702543001364,5788752,1388473,6760 RIEBER ST,Worthington Estates Elem,Education - Elementary,Restaurant DB,Yes,No,,{E0DF8384-74B9-4C8A-9880-13C8AAE33B20},,,,
-82.885113574419989,39.971938980600157,5788753,1390730,139 S YEARLING RD,Ange's Pizza,Retail - Restaurant,,Yes,No,6142350898,{134F2C0D-D96A-43EC-8D92-262B166E1DF6},,,,
-83.026395824258429,40.09997890582742,5788754,1390800,6625 GUYER ST,Worthingway Middle School,Education - Middle,Restaurant DB,Yes,No,,{9351B4F7-4530-4034-A2E9-C9C5A0D6544C},,,,
-82.857068055172121,40.048381998148066,5788755,1392262,551 YMCA PL,OSU Medical Center of Gahanna,Medical - Physician,,Yes,No,6143660722,{5673FDCD-9778-43E2-A7A8-60E24636D19B},,YES,,YES
-83.091589288664096,40.144133058903705,5788756,1394057,4141 NORTH HAMPTON DR,OhioHealth Powell - North Hampton DR.,Medical - Physician,,Yes,No,614-764-0200,{C21F558E-BD72-47E6-9330-9768EBA9AFDD},https://www.ohiohealth.com/locations/,NO,YES,
-82.858116487560523,39.955653917582822,5788757,1394935,1171 FAIRWAY BLVD,Central OH Primary Care Phys,Medical - Other,InfoGroup,Yes,No,,{BFCCB4EC-F7DE-47D0-8599-EB56DB9A7AE3},,,,
-82.876470006248098,39.963840950010592,5788758,1395360,561 S HAMILTON RD,Indochine Cafe,Retail - Restaurant,,Yes,No,6142317357,{FAAD3E72-BD5A-4410-8BCF-7CB3F6B1EF67},,,,
-82.961016622627554,40.037774472933755,5788759,1395471,3414 CLEVELAND AVE,Safari Coffee House,Retail - Restaurant,,Yes,No,6142622811,{61CEE69C-7E5D-4A68-A4C1-898DB1010460},,,,
-82.862899435776129,40.046817845539692,5788760,1395591,438 BEECHER RD,Anne Therese Aesthetic Medicine,Medical - Physician,,Yes,No,6148554411,{88530B15-C71C-4DAD-B3BE-F14FF29448FD},,,,
-82.861988592563719,40.045770861073763,5788761,1395783,1045 BEECHER XING N,Bacon & Hooper Inc,Medical - Physician,,Yes,No,614-855-4746,{3D7667BC-4A8E-4EC6-8C7A-81C5FFD8019A},,,,
-82.932081934957438,39.956817971598326,5788762,1399508,2497 E MAIN ST,Jimmy John's,Retail - Restaurant,,Yes,No,6142312222,{90089927-4EB2-4F91-A825-D25C02023082},,,,
-83.033399122465383,40.000366917850499,5788763,1399763,2020 KENNY RD,Obstetrics and Gynecology at Kenny Rd,Medical - Physician,,Yes,No,614-293-3069,{8B545EC7-6C91-4A7C-8BEC-82A52E5C3F15},https://wexnermedical.osu.edu/obstetrics-gynecology,YES,,
-83.140063356176057,39.94820372346674,5788764,1399867,158 NORTON RD,New Life Medical Clinic,Medical - Clinic,,Yes,No,6148786455,{F13D73CE-3189-495B-B452-AD2E629F953E},,,,YES
-83.060670392266999,40.019363492303761,5788765,1400062,1800 ZOLLINGER RD,Ohio State Outpatient Care Upper Arlington,Medical - Physician,,Yes,No,614-293-2920,{BFB1879F-3055-492A-8AC3-B859A9A1170A},https://wexnermedical.osu.edu/locations-and-parking/outpatient-care-upper-arlington,,,
-83.061617652254341,40.000133811802918,5788766,1400216,1975 GUILFORD RD,Central Ohio Primary Care,Medical - Physician,,Yes,No,614-457-1793,{CCB1B0AC-B0F8-4A6E-94D1-170550D4AA8D},www.copcp.com,YES,YES,YES
-83.038359662729064,39.930215290227942,5788767,1400491,1275 BROWN RD,El Ranchito Taqueria,Retail - Restaurant,,Yes,No,6149759164,{C9F7280A-8816-4972-9C5E-EDDCF18657C7},,,,
-82.995910510604915,40.151859774715597,5788768,1402028,8935 S OLD STATE RD,Lucky Panda Inc,Retail - Restaurant,Restaurant DB,Yes,No,,{81A8F22B-E935-48DF-85A9-57F14F4CCE3E},,,,
-82.938317517918563,39.957332041824877,5788769,1405941,2268 E MAIN ST,Giuseppe's Ritrovo,Retail - Restaurant,,Yes,No,6142354300,{E3285243-FD25-4686-ACEF-DCD112E777E3},,,,
-82.932416887193568,39.957260942701495,5788770,1405953,2484 E MAIN ST,Chipotle Mexican Grill,Retail - Restaurant,,Yes,No,6142368733,{EA0F85FB-DF11-4CA0-BB84-87663B253DD3},,,,
-82.872638689471373,40.018928574541945,5788771,1406547,240 GRANVILLE ST,Golden China Express,Retail - Restaurant,,Yes,No,6144788008,{C51F2C60-C7A8-42FC-BDAB-2DD4565C21A3},,,,
-82.899402398847656,39.97287189948041,5788772,1406567,23 COLLINGWOOD AVE,840 Lounge,Retail - Restaurant,,Yes,No,6142380180,{E47A1F86-47F0-4B73-9284-8CAB84A9E389},,,,
-82.994857175218982,40.047551314042423,5788773,1407413,909 E COOKE RD,A Finer Cut,Industrial - Other,InfoGroup,Yes,No,,{3757C156-43BF-497C-A750-3DDCE2FE5ED1},,,,
-82.858472763183897,40.008035864280508,5788774,1407518,405 LYTTON WAY,Helping Build Wealth,Office - Corporate,InfoGroup,Yes,No,,{591AA978-DC44-4E1B-82AF-F6D04CD6FA7A},,,,
-83.018403933286024,40.087364755635292,5788775,1408337,661 HIGH ST,Bubbles ,Retail - Restaurant,,Yes,No,614-280-1400,{254259C2-906C-4EB6-9AE5-CCF6412AB957},,,,
-83.004327126704183,40.090743808088931,5788776,1408356,860 GRISWOLD ST,Stepping Stones Learning Center,Education - Other,Restaurant DB,Yes,No,,{F98A60D6-879D-4F6C-BF45-7E5661829EA9},,,,
-83.124168022686774,39.952054557481858,5788777,705103,4601 W BROAD ST,Mc Donald's,Retail - Restaurant,,Yes,No,6148786233,{1B3D8993-2F21-457F-BF16-8613CED3AA10},,,,
-83.093963822213809,40.063541104085012,5788778,1408690,4661 SAWMILL RD,Donaldson Plastic Surgery,Medical - Physician,,Yes,No,6144427610,{B2F50A6D-BF18-448A-8304-CB76B77A31B8},www.donaldsonplasticsurgery.com,,,
-83.040351162527998,40.064334587019928,5788779,1409057,5115 OLENTANGY RIVER RD,Spirit Of Healing Llc,Retail - Services,InfoGroup,Yes,No,,{C79297BC-3764-4FC9-B1B3-7248BA7F0CDA},,,,
-83.003513046760304,40.090774095948689,5788780,1409809,874 PROPRIETORS RD STE A,COPCP Worthington Family Physicians,Medical - Physician,,Yes,No,614-885-9405,{843195C7-C67C-4FFA-9B26-66CFEA96B47C},https://www.copcp.com/,,NO,YES
-82.895866992369733,39.974368086003281,5788781,1410618,3944 E BROAD ST,Taco Bell,Retail - Restaurant,,Yes,No,6142360076,{55E23F5B-9E0E-4F3A-A0CC-410354BE547D},,,,
-82.877540166806938,39.953808933219179,5788782,1410624,1095 S HAMILTON RD,Donatos Pizza,Retail - Restaurant,,Yes,No,6142311665,{F3E84C4E-9611-41A1-951F-23D7E446FADF},,,,
-82.899040048972083,40.034179883332264,5788783,1411439,620 MCCUTCHEON RD,Centerpoint Childcare Gahanna,Education - Daycare,ODJFS 2180017908,Yes,No,,{32A0AD46-15EF-413B-80DB-DD0AE7D29C74},,,,
-82.960655885826441,40.040460604225771,5788784,1411539,3518 CLEVELAND AVE,Golden House,Retail - Restaurant,,Yes,No,6144472264,{3A0D79EB-9B8F-433C-9ECA-2A596B52B0F3},,,,
-82.861589207799014,39.914888341549812,5788785,786783,5011 CHATTERTON RD,Amazing Kids Learning Academy Center,Education - Daycare,ODJFS 2180018386,Yes,No,,{27A6ED09-0A65-4942-B0E3-24CCA7E9ADB9},,,,
-82.854437514872529,40.002262581935476,5788786,1412053,775 TAYLOR RD,US Defense Dept,Government - Federal,InfoGroup,Yes,No,,{0CEA452A-1E00-433F-9565-6671CA63610E},,,,
-82.85436298542254,40.054546604951355,5788787,1412332,5175 MORSE RD,COPCP Small World Pediatrics,Medical - Physician,,Yes,No,614-741-4411,{7AF66190-6085-491E-B012-13F584C29793},https://www.copcp.com/,NO,YES,NO
-82.958604294927895,40.044009542986835,5788788,1412426,3710 CLEVELAND AVE,Bright Future And Learning Center Llc,Education - Daycare,ODJFS 2170015811,Yes,No,,{16C329AF-0DF3-4E58-A603-0195F1799616},,,,
-82.96281865890208,40.039959287505638,5788789,1412570,3545 CLEVELAND AVE,Pit BBQ Grille,Retail - Restaurant,,Yes,No,6148268671,{547AE94C-65E7-41C1-AA80-182BE6DD75E3},,,,
-83.049173180406498,40.089780606940423,5788790,405150,6130 LINWORTH RD,Wendy's,Retail - Restaurant,Restaurant DB,Yes,No,,{E51CA72F-EC68-41BF-8BDD-53EBC126B7B1},,,,
-83.056322488170949,40.007054318550253,5788791,1414304,1725 W LANE AVE,Carsonie's Stromboli & Pizza,Retail - Restaurant,,Yes,No,6144815555,{8229189D-F2C8-40D2-A8C0-7FA27C456C3D},,,,
-82.854330068801218,39.991698382906932,5788792,1414366,1000 MORRISON RD UNIT H,Absolute Hearing Solutions,Medical - Other,,Yes,No,6145770480,{B218C760-7882-4FDF-8230-3A9C8BC1BE7D},absolutehearing@att.net,,,
-82.881914250784092,39.955271136006992,5788793,1414750,4347 E MAIN ST,Little Caesars Pizza,Retail - Restaurant,,Yes,No,6142318560,{E27BDD89-8C68-4A2A-8371-BFDC9BAC565E},,,,
-83.149506434177312,40.030062393425354,5788794,1415636,4989 CEMETERY RD,Cemetery Road Water Tank,Industrial - Water Treatment Plant,,Yes,No,,{83851DD4-3BE6-41BD-9118-5399FB18CE36},,,,
-82.938358589908376,39.951755722356815,5788795,1415751,828 COLLEGE AVE,Barlup Remodeling,Industrial - Other,InfoGroup,Yes,No,,{B0FA3EE7-09D4-4B13-A8D7-383539AF85B9},,,,
-83.050600180691845,40.102730467087788,5788796,1415969,2341 SNOUFFER RD,Phoenix Middle School,Education - Middle,Restaurant DB,Yes,No,,{4072F9B9-3AE0-4420-B7AE-A5F286AFDAEE},,,,
-83.088787581967694,39.888216184524083,5788797,1416349,3721 BROADWAY,City Center Childcare,Education - Daycare,ODJFS 401151,Yes,No,,{5068BC67-3CAE-4A5E-A940-088CC5970043},,,,
-82.923937990316674,40.094581519433838,5788798,1417063,5992 WESTERVILLE RD UNIT I,All Star Academy Learning Center,Education - Daycare,ODJFS 400324,Yes,No,,{E0F25506-474D-4F78-A7D3-03684F18A9EA},,,,
-82.928054056209163,39.956662189716297,5788799,1418834,2643 E MAIN ST,Rubino's Pizza,Retail - Restaurant,,Yes,No,6142350712,{48114C80-6455-4019-ACC1-066E1624F058},,,,
-82.953071514665368,40.035765766126111,5788800,1419368,3296 WESTERVILLE RD,Madina Internet Cafe,Retail - Restaurant,,Yes,No,6144146171,{A2EF6DDF-9B8D-4C52-ABE6-602B990771B2},,,,
-82.875603099425689,39.957325137791521,5788801,1419937,882 S HAMILTON RD,Heart of Ohio Family Health Centers,Medical - Physician,,Yes,No,614-235-5555,{EFDD8DCB-BDA7-4CEE-B852-C79D29403DEB},,,,YES
-83.058456884069741,40.024932096497565,5788802,1421111,3311 TREMONT RD,Northwest Family Physicians,Medical - Physician,,Yes,No,614-457-4806,{50619F70-CC7A-4AF0-B77F-11B9A3988240},,,,YES
-83.068182323168557,39.964851035514805,5788803,1421152,455 MURRAY AVE,Valley View Church Of Christ,Public Places - House of Worship,InfoGroup,Yes,No,,{6754FBC4-994A-43AE-A3A0-A81F2A773615},,,,
-83.162231703663267,40.035111325251826,5788804,1422064,5454 FRANKLIN ST,Hilliard Food Pantry,Office - Non-Profit,,Yes,No,614-363-4159,{6BCC20C8-0D7F-42E7-9002-EEFCD9F51F01},http://hilliardfoodpantry.org,,,
-83.091523638428811,40.023310931280626,5788805,1422589,3440 RIVERSIDE DR,COPCP Scioto View Family Practice,Medical - Physician,,Yes,No,614-459-0077,{46B8580B-2A6C-4D0F-A1FF-43529E2D72A2},https://www.copcp.com/,,NO,YES
