X,Y,OBJECTID,COLS_KEY,LSN,POI_NAME,POI_TYPE,POI_SOURCE,PRIMARY,ALT_GEOM,PHONE_NUM,GLOBALID,WEBSITE,OB_GYN,PEDIATRICS,PRIMARY_CARE
-83.017951756011769,40.038302031793776,5820406,680862,3737 N HIGH ST,Smith's Restaurant and Deli,Retail - Restaurant,,Yes,No,,{029788B9-1C4B-45EE-9097-7ED502221068},,,,
-82.859319300613976,39.988211159131218,5820407,1240685,550 CLAYCRAFT RD,Dalicandro Gravel East,Retail - Commercial/Retail,,Yes,No,,{55B69D68-031A-4DB8-843C-A09B4D2C4695},,,,
-83.004289298046459,39.981804048441596,5820408,1321292,954 N HIGH ST,Mouton,Retail - Restaurant,Restaurant DB,Yes,No,,{E8E30CA0-409F-46EF-8E2A-68D51920FDF1},,,,
-82.991490458563547,39.992294647602719,5820409,522119,1382 FIELDS AVE,Mr Hams Bar in Columbus,Retail - Restaurant,,Yes,No,,{56434619-FD0B-4BE9-846D-5D2B683CA106},,,,
-83.042902166989336,39.915553730139521,5820410,468055,2027 HENDRIX DR,Ott,Retail - Commercial/Retail,,Yes,No,,{6EA60226-4F1E-4DF6-997E-00705E8A745E},,,,
-82.969588115418901,40.000328776024638,5820411,143559,1410 E 17TH AVE,Battery Shop of Columbus,Retail - Commercial/Retail,,Yes,No,,{9BC8629D-B903-4557-B3D3-9FD811632712},,,,
-82.977383423335439,40.148860447724005,5820412,1276171,1504 GEMINI PL  2,National Vision,Medical - Other,,Yes,No,,{B6FA1EA4-F20D-4CA0-B46F-3A5ADCFFC9FC},,,,
-82.967515258795302,39.890721124898803,5820413,700468,1150 E WILLIAMS RD,Dolabs 2 Used Tires,Retail - Services,,Yes,No,,{45C41E6B-6CBB-485F-B7B3-288FF418A81A},,,,
-83.020346578770543,40.052440445483917,5820414,588113,4425 N HIGH ST,Clintonville Family Dentistry,Medical - Dental,,Yes,No,,{F0084527-CACF-434F-8094-434C4A27C841},,,,
-82.887364249494325,39.890496274341103,5820415,459608,4255 S HAMILTON RD,Ricart Used Car Factory,Retail - Commercial/Retail,,Yes,No,,{CE5FB12F-2CC0-401B-A89E-D144B53B1B9E},,,,
-82.914758641333677,39.980707038205402,5820416,604244,3344 ALLEGHENY AVE,Tacoriendo Movil Mexican Food,Retail - Restaurant,,Yes,No,,{D7389B97-C846-416E-BB9F-8103B45381A7},,,,
-83.018486817017219,40.063433182239365,5820417,1037895,4950 N HIGH ST,Jackson Hewitt Tax Service,Retail - Services,,Yes,No,,{C841A6F7-4F2D-4070-AD7D-82D988C049F4},,,,
-82.971594570481642,40.014664144647838,5820418,1556,1439 LORETTA AVE,Charo Hargrove,Education - Daycare,ODJFS 914276727,No,No,,{B24AD1CE-A697-4A9B-9FD0-C55333D45502},,,,
-82.910676558354922,40.033807178525379,5820419,425373,2959 STELZER RD,Easton Animal Clinic,Medical - Veterinary,,Yes,No,,{DB127722-3A36-4D4F-A4BE-99C6E03177C4},,,,
-82.837870937209402,39.953748965490249,5820420,1242453,6115 MCNAUGHTEN CENTER,Block's Bagels,Retail - Restaurant,,Yes,No,,{473D21A0-C17C-43DA-AB08-62FC4C0DD4E0},,,,
-82.979488515133141,39.896756239687875,5820421,688125,599 HILOCK RD,Columbus Primitive Baptist Church,Public Places - House of Worship,,Yes,No,,{32ABC062-67EE-4B82-B804-846635881591},,,,
-83.055487934634002,39.927274611518854,5820422,419993,1476 HARRISBURG PIKE,AutoZone,Retail - Commercial/Retail,,Yes,No,,{41AA4FAF-7012-4945-9CF6-F9D6683976AD},,,,
-82.926448091233269,40.0904502375083,5820423,682683,5777 WESTERVILLE RD,Interstate Batteries,Retail - Commercial/Retail,,Yes,No,,{C514BF98-612D-4FB7-BB42-EE6951304457},,,,
-82.947381245736764,40.097624865535437,5820424,525062,2580 OAKSTONE DR,Pier Fish Company,Retail - Commercial/Retail,,Yes,No,,{7DA25EAB-E5CC-4C33-BFFA-1F6922A0D5FF},,,,
-82.881697080108239,39.930670248407118,5820425,641926,4320 GROVES RD,AmeriVu Inn,Retail - Hotel/Motel,CHAN1710953,Yes,No,,{1BD471B6-2EC8-449E-9FE3-53A94CFBBF4E},,,,
-82.999727816500837,39.987708281458588,5820426,1309747,1209 N 4TH ST,Higher Life Christian Center,Public Places - House of Worship,,Yes,No,,{28A3D4AB-507F-4044-A0D2-20B15798DFB8},,,,
-83.086410227646681,39.995806446879484,5820427,708275,2087 DUBLIN RD,Columbus Self Storage,Retail - Services,,Yes,No,,{CFADBBF5-16DD-485F-95D4-205B353274BB},,,,
-82.991724688299954,39.944217246081394,5820428,287982,193 E WHITTIER ST,Urban Village Massage,Retail - Services,,Yes,No,,{D3006D7C-2E5B-4FFE-B40A-16EE860148CE},,,,
-83.018456598821373,40.076242578952723,5820429,666557,5564 N HIGH ST,Carquest Auto Parts,Retail - Commercial/Retail,,Yes,No,,{15F6C8C7-6F16-49CC-9883-37BB4DBD5B57},,,,
-82.881952044725665,39.894652120212506,5820430,461108,3920 HAMILTON SQUARE BLVD,Frisch's Big Boy,Retail - Restaurant,,Yes,No,6148361101,{5A1C5817-EC08-4868-B80D-97B5FCAC7D3C},,,,
-83.018484164675002,40.063476657840042,5820431,764991,4954 N HIGH ST,Yoon's Beauty Salon,Retail - Services,,Yes,No,,{0733296E-29BC-4DBF-9565-34498B5E5836},,,,
-82.837469671241863,39.932085101294803,5820432,623299,5805 SCARBOROUGH BLVD,Lindsay Honda of Columbus Ohio,Retail - Commercial/Retail,,Yes,No,,{40FC21E0-A731-4D04-933D-8609FBF6B1F6},,,,
-83.069537329082479,40.064432845753579,5820433,507412,1914 BETHEL RD,Greater Columbus Periodontics,Medical - Other,,Yes,No,,{51E501CE-6F5E-4B1D-B09F-D7446F140C13},,,,
-82.991353028510119,39.958238545820713,5820434,446010,301 E RICH ST,Franklin University Alumni Hall,Education - College/University,,Yes,No,,{68D72101-935B-4E75-AAF0-186758522C79},,,,
-82.966456811433204,39.981594569379233,5820435,540475,1415 OLD LEONARD AVE,Carr Supply,Retail - Commercial/Retail,,Yes,No,,{30E09C05-EF78-42BF-BE22-C215DC4F090D},,,,
-82.895276368064231,39.930765277396475,5820436,543729,3943 GROVES RD,Little Scholar Learning Center / Young Scholars of Columbus,Education - Daycare,"ODJFS 2180018567
",Yes,No,,{F3849239-AB9B-488C-9B7A-D1E897114E59},,,,
-82.994939535095568,39.962440088503079,5820437,862033,205 E BROAD ST,Fastsigns,Retail - Commercial/Retail,,Yes,No,,{02054E61-DFCD-406D-9F42-D79EB12EC1B1},,,,
-82.993828159906869,40.135468414363949,5820438,1035645,475 LAZELLE RD,Ming Flower,Retail - Restaurant,,Yes,No,,{0EAD48D2-1173-48E8-A0DD-CD0DCF9A8008},,,,
-83.014747224681102,40.02613050450617,5820439,923749,3135 N HIGH ST,J Thomas Davis Guitar Maker,Retail - Commercial/Retail,,Yes,No,,{58A097F6-14DD-4A1C-98BD-BBD90422110B},,,,
-82.948799654184,40.101473884448758,5820440,480961,2500 CORPORATE EXCHANGE DR,American Health Network Geriatric Care,Office - Corporate,,Yes,No,614-794-4500,{4093618A-AF0B-4568-8782-E55C7BF5F72D},,,,
-83.043479683419179,39.99856054442057,5820441,667507,1314 KINNEAR RD,Aquatic Ecology Laboratory,Education - College/University,OSU,Yes,No,,{9B74864E-7C51-4B1A-8654-0D7D792342BF},,,,
-82.946026408839643,39.940886034024636,5820442,489103,1517 ALUM INDUSTRIAL DR N,Capital Choice Furniture,Retail - Commercial/Retail,,Yes,No,,{A97F5A75-5924-4F6E-BB07-CB30269B4B57},,,,
-82.993668160153192,40.13547755864731,5820443,987113,489 LAZELLE RD,Allstate Insurance,Office - Corporate,,Yes,No,,{3AEDA1CA-FA37-4EBA-8680-4951BEAB08FC},,,,
-83.010106242473952,40.01120621939608,5820444,910584,2394 N HIGH ST,Tan Pro ,Retail - Services,,Yes,No,,{660F3C27-D1C7-4372-9CED-36CBA493188C},,,,
-82.881853278673972,39.893540621083247,5820445,761673,3980 S HAMILTON RD,Columbus Metropolitan Library - Southeast,Public Places - Library,,Yes,No,,{80068598-1A6D-4045-9FB7-22881DEB9CE3},http://www.columbuslibrary.org/locations,,,
-83.000204918891484,40.010950069138495,5820446,79380,2326 SUMMIT ST,The Summit Workshop,Retail - Services,,Yes,No,,{70FC07C2-28E9-467C-9369-6F48B709194E},,,,
-83.088151058392839,40.066918818179957,5820447,1238281,2620 BETHEL RD,Petland,Retail - Commercial/Retail,,Yes,No,,{58FCC181-74DC-461A-A2B8-4D2D5018177D},,,,
-82.977615821568591,39.930788311390408,5820448,544587,675 E MARKISON AVE,Lincoln Park Community Baptist,Public Places - House of Worship,,Yes,No,,{884C9246-9197-429F-8D07-B6CEE95AD3E1},,,,
-82.980049582424485,39.980625623245423,5820449,442137,764 ST CLAIR AVE,1 Happy Family Bar,Retail - Restaurant,,Yes,No,614-299-7050,{9F109767-EF8E-4953-85A2-A922F8339299},,,,
-82.964995042816938,39.905558222913363,5820450,764779,1132 WATKINS RD,Solid Rock Church of Christ,Public Places - House of Worship,,Yes,No,,{19BC80E6-5ABC-4C62-B74E-0ABC10E4B08F},,,,
-83.132510658530293,39.999284875154423,5820451,1255556,2300 INTERNATIONAL ST,Columbus Door Sales,Retail - Commercial/Retail,,Yes,No,,{5A0B2C3B-1BB0-40DB-8591-7DB2FC2ACFC4},,,,
-82.963541824716884,40.085977493919856,5820452,1275415,2009 E DUBLIN-GRANVILLE RD,African Touch,Retail - Mixed Use,Restaurant DB,Yes,No,,{8466EA7F-D75A-461C-BF18-76B4331F5DF6},,,,
-82.996411703933489,39.96465133424357,5820453,1275258,80 N 4TH ST,4th & Elm Garage,Transportation - Parking Lot/Garage,,Yes,No,,{964C5C54-1ABB-484A-B9DA-1ECB2A678067},https://www.lazparking.com/local/columbus-oh/4th--elm-garage,,,
-83.000582385299509,39.884070073096808,5820454,1236078,3815 S HIGH ST,Arby's,Retail - Restaurant,,Yes,No,,{2C65D08C-722C-4829-AC71-6467053920FF},,,,
-83.000734818367818,39.979007393845897,5820455,509316,797 SUMMIT ST,Urban Order Architect,Office - Corporate,,Yes,No,,{28F8E5A1-B72A-4D36-839A-4D6FC678FDD8},,,,
-83.006244560384971,39.991499118847727,5820456,1274573,1426 N HIGH ST,CPR Cell Phone Repair ,Retail - Services,,Yes,No,,{B900B5F5-3278-4E8C-BC2C-05DBC5796A8D},,,,
-82.911743119422724,40.04328190319378,5820457,622199,3435 STELZER RD,Ricoh USA,Office - Corporate,,Yes,No,,{A7D008E9-7EC9-4F6D-BE52-9769F739A854},,,,
-83.018183020398936,39.97888149919936,5820458,1011922,901 INGLESIDE AVE,Mussun Sales,Office - Corporate,,Yes,No,,{BC2E51F8-97C7-4E43-88FA-5BD01C40FC72},,,,
-83.009988706237024,40.000678862736102,5820459,1298370,1866 COLLEGE RD N,Weigel Hall,Education - College/University,OSU,Yes,No,,{E6B5727C-41B8-4E0B-940C-0A5FD23FA36E},,,,
-83.004729824648606,40.00080932118918,5820460,1236914,121 16TH AVE,Evans Scholars,Office - Corporate,,Yes,No,,{D8503E6B-3AD7-46B1-B83E-8ED5AE4EEB03},,,,
-82.916554279393154,39.979372265111103,5820461,1322633,3223 ALLEGHENY AVE,Columbus Africentric Early College,Education - Other,Columbus City Schools Building Directory 2016-2017.pdf,Yes,No,,{A0575673-F136-4E4B-8197-0BB074426338},,,,
-82.906501988661688,39.920204871472095,5820462,1276149,3500 REFUGEE RD,Cozy Corner Home of Care & Love,Education - Daycare,"ODJFS 401161
",No,No,614-255-5585,{F9538CCD-4288-4999-94C2-4AA3461986F8},,,,
-82.932998650455872,39.894551553472212,5820463,898143,2469 CREEKWAY DR,Apollo Oil ,Retail - Commercial/Retail,,Yes,No,,{F260B45B-74B7-4551-8B1D-840903F62A7A},,,,
-83.153142451765859,39.99291355116253,5820464,1185637,5528 HILLIARD ROME OFFICE PARK,CareWorks,Medical - Other,,Yes,No,,{E75C8668-90FD-4444-A94C-3E2ECB9F6A2A},,,,
-83.094757830140949,39.95471195147141,5820465,620501,35 N WILSON RD,State Farm ,Office - Corporate,,Yes,No,,{2EF2B476-4E28-4284-AF26-B73D75134C85},,,,
-83.152029235257459,39.98324605125336,5820466,1300498,1545 HILLIARD & ROME RD,AT&T ,Retail - Commercial/Retail,,Yes,No,,{30A2E5E3-2EBE-4793-A4F7-4EC29628A564},,,,
-82.993668160153192,40.13547755864731,5820467,836801,491 LAZELLE RD,VRNDA Spa & Skin Care,Retail - Services,,Yes,No,,{341FEC02-BEF9-4928-8BD3-0915CEF11F76},,,,
-83.106873433273819,39.968936825787644,5820468,642088,4038 FISHER RD,Tyres International,Industrial - Warehouse,,Yes,No,,{7408CA45-1773-4F36-AED8-CA968753F16D},,,,
-83.010714150061517,40.010857688490283,5820469,78723,2383 N HIGH ST,Rutherford Funeral Home,Retail - Services,,Yes,No,,{AACD6DCE-FCCB-4B49-8616-3EB3A88ED022},,,,
-82.964867638239156,39.926308239941939,5820470,935437,1914 LOCKBOURNE RD,Mimi Asian Market,Retail - Specialty Food,,Yes,No,,{9792DC55-D5F3-4483-B2D6-89D211607848},,,,
-82.964990331535503,39.878731645586122,5820471,975047,4251 LOCKBOURNE INDUSTRIAL PKWY,Fix My Rig,Retail - Commercial/Retail,,Yes,No,,{C5A3707F-7E86-412C-A84A-E86D8472F1A9},,,,
-82.915646264367041,40.052556667117692,5820472,1238168,4075 THE STRAND W,Bath & Body Works,Retail - Commercial/Retail,,Yes,No,,{5BF60CAB-AD37-405C-B1FE-A7FE10329A0C},,,,
-83.008948817870547,40.117051396695622,5820473,667284,7619 HUNTINGTON PARK DR,Cameron Mitchell Premier Events,Office - Corporate,,Yes,No,,{E4C4CE8A-DD40-44DB-9FA6-484D30D06F7E},,,,
-82.912413995527075,39.947015507532363,5820474,620875,3150 E LIVINGSTON AVE,31 Fifty ,Office - Corporate,,Yes,No,,{F9395631-64FC-4B78-83A7-9BF459352BD4},,,,
-82.995063040751674,40.094433425304508,5820475,922967,6311 BUSCH BLVD,Custom Retail Group,Office - Corporate,,Yes,No,,{A28DD847-D1EF-4EC4-BDBA-EAFBED644B51},,,,
-82.959929648506801,40.087702493132134,5820476,709765,5750 MAPLE CANYON AVE,Columbus Fire Station 6,Emergency Response - Fire/EMS,,Yes,No,,{A0BBDAC4-FA26-40C3-8F68-BC0BA5D18FB4},https://www.columbus.gov/Templates/Detail.aspx?id=65223&page=all,,,
-82.989323397977302,40.140153881866105,5820477,347382,1207 POLARIS PKWY,The Buckeye Room,Retail - Commercial/Retail,,Yes,No,,{12EFF806-C228-4D84-8383-9E4F22A55EEF},,,,
-83.026753189223683,40.02955810128357,5820478,706786,3420 OLENTANGY RIVER RD,Ohio Health Grant Riverside,Office - Corporate,,Yes,No,614-566-3966,{1620328E-A0EA-4B9A-9CA8-272A6DED1235},,,,
-83.005488150345656,40.116349443437379,5820479,422270,7450 HUNTINGTON PARK DR,Quantum Health,Medical - Other,,Yes,No,6148464318,{8944557F-74E9-4D3F-8A54-EE26DF89C626},,,,
-82.965116946071021,39.922185607748204,5820480,620537,2122 LOCKBOURNE RD,Polar Bear Ice Cream,Retail - Restaurant,,Yes,No,,{D4EFA3AF-CC22-42D3-BB6C-3D3F52F248EA},,,,
-82.919702906379044,39.956232712205285,5820481,1000447,2949 E MAIN ST,LoanMax Title Loans,Retail - Services,,Yes,No,,{3ECA4609-39E0-44A3-8EC5-169B3819F6EA},,,,
-82.949814698697935,40.109633365882736,5820482,1011088,6838 FLAGS CENTER DR,Express Employment Professionals,Retail - Services,,Yes,No,,{E3AFBFCA-9533-4DDA-9840-41D303E577A1},,,,
-82.960963526249216,40.034619448282065,5820483,772470,1936 BRITAINS LN,Britains Lane Commerce Park,Industrial - Industrial Park,,Yes,No,,{787ED6CF-6D85-4135-BAAA-56D271C5EB2F},,,,
-83.064469248275344,39.955082104446895,5820484,1254890,9 S WAYNE AVE,Mike's Barber Shop,Retail - Services,,Yes,No,,{2CD87507-CCC5-4FBA-B40E-B115F6278788},,,,
-82.975170947175528,40.047487474147069,5820485,912420,3940 KARL RD,Columbus Spanish Immersion Academy,Education - Other,Columbus City Schools Building Directory 2016-2017.pdf,Yes,No,,{41E7F403-DD3B-4AE0-AFDE-F839771AB557},,,,
-83.000563380758507,40.052770017275044,5820486,25170,4319 INDIANOLA AVE,Benchmark Enviromental Labs,Office - Corporate,,Yes,No,,{396AC110-595E-49EC-A158-5C4FC5E0BD5B},,,,
-82.994182914290434,39.944338687161327,5820487,119953,102 E WHITTIER ST,Studio Fovero Spa/Salon,Retail - Services,,Yes,No,,{3C3F2344-A408-4068-A1AC-BB1572385465},,,,
-83.090299285797101,40.104991113034735,5820488,563348,6790 SAWMILL RD,ATM Shell Food Mart,Retail - Convenience Store,CBLD1702934,Yes,No,,{3CD30C1B-CE78-4036-B2C9-E13035FF58F0},,,,
-82.960952539331373,40.059314423951747,5820489,948499,2181 MORSE RD,Jubba Value Center,Retail - Commercial/Retail,,Yes,No,,{9974396E-6076-4402-8923-D6CE3B9D79CC},,,,
-83.006699296586419,39.994634421016599,5820490,1180309,1598 N HIGH ST,Barnes & Noble,Retail - Commercial/Retail,Restaurant DB,Yes,No,,{B43C09FE-B394-487B-AA8B-FC1FB56CF876},,,,
